[5545126.6549; 7422049.5818];196.797504
[5545126.6514; 7422049.576];196.858008
[5545126.6675; 7422049.5796];196.882096
[5545065.6427; 7422237.4721];-366.927836
[5545127.0982; 7422049.7753];196.463204
[5545127.8261; 7422049.9395];195.883816
[5545126.7444; 7422049.5401];195.816948
[5545126.9459; 7422049.529];196.766028
[5545127.0578; 7422049.5515];196.52184
[5545127.1482; 7422049.5879];196.526604
[5545127.0845; 7422049.7386];196.174484
[5545126.8176; 7422049.7696];196.373192
[5545126.8637; 7422049.9893];195.912632
[5545126.7397; 7422049.8437];196.342788
[5545126.8283; 7422049.7691];196.452772
[5545126.8572; 7422049.7518];196.300128
[5545126.8602; 7422049.7626];196.314716
[5545126.7668; 7422049.8597];196.802044
[5545126.7573; 7422050.6367];194.068852
[5545127.0063; 7422051.5182];193.4286237
[5545127.0735; 7422052.1034];193.322648
[5545127.1032; 7422052.4896];193.449196
[5545127.1207; 7422053.0276];191.9949083
[5545127.0071; 7422053.4355];191.7541603
[5545126.9385; 7422053.7401];191.2895123
[5545126.7931; 7422054.0055];190.97812
[5545126.8182; 7422054.3119];191.1200717
[5545126.6227; 7422054.7375];190.255104
[5545126.6323; 7422054.8335];190.3695397
[5545126.4343; 7422055.0948];190.2523123
[5545126.2165; 7422055.3475];190.295132
[5545126.0153; 7422055.5717];190.28528
[5545125.8022; 7422055.7881];190.244652
[5545125.617000001; 7422056.0186];190.1091206
[5545125.4372; 7422056.2212];189.9986723
[5545125.2257; 7422056.4445];189.713048
[5545125.0312; 7422056.6032];189.8276763
[5545124.8422; 7422056.7787];189.615116
[5545124.677999999; 7422056.9521];189.6295763
[5545124.4989; 7422057.1096];189.4993043
[5545124.3569; 7422057.2919];189.31268
[5545124.2091; 7422057.4431];189.1478403
[5545124.0769; 7422057.5747];189.2764603
[5545123.9246; 7422057.6732];189.2747123
[5545123.8189; 7422057.7716];189.120664
[5545123.6537; 7422057.216];189.3825083
[5545124.2066; 7422055.3138];190.5346083
[5545125.0012; 7422055.0496];190.9080923
[5545125.7454; 7422055.7496];190.0844563
[5545126.5435; 7422056.1164];189.5405923
[5545128.6922; 7422055.2724];189.3463763
[5545132.6564; 7422055.2288];189.3045243
[5545137.6217; 7422055.2589];186.5094563
[5545142.6022; 7422054.7645];184.9661283
[5545147.2044; 7422054.0175];182.7943757
[5545150.6351; 7422052.6875];182.089736
[5545153.8227; 7422051.3447];176.2681951
[5545156.4012; 7422049.1061];176.2423206
[5545159.6263; 7422048.7058];175.4229951
[5545163.5044; 7422048.2246];175.1684389
[5545168.0169; 7422048.2255];174.2078287
[5545173.1185; 7422048.0055];174.3368441
[5545177.9628; 7422047.0738];173.8262389
[5545182.7833; 7422045.8972];173.9939364
[5545187.3847; 7422043.8126];173.378885
[5545192.0137; 7422041.3856];173.3815312
[5545196.5007; 7422040.7992];173.4280955
[5545201.0978; 7422040.5773];173.4334441
[5545206.1754; 7422039.8961];172.6452567
[5545210.7825; 7422040.0774];172.6698955
[5545215.4605; 7422040.1077];172.7631798
[5545220.3094; 7422039.7954];173.4070081
[5545225.2545; 7422039.5545];173.2207798
[5545230.0641; 7422038.3654];172.9352644
[5545234.8168; 7422036.7364];172.4630207
[5545239.4698; 7422034.7425];172.0401283
[5545244.0116; 7422034.1441];171.6178615
[5545248.8905; 7422033.2767];170.5923381
[5545253.5901; 7422033.072000001];170.3952178
[5545258.3123; 7422032.2863];170.3373563
[5545263.4048; 7422032.0725];170.5216332
[5545267.9977; 7422032.6874];170.4831101
[5545272.6168; 7422033.3178];170.3422563
[5545277.436000001; 7422032.8996];170.4577769
[5545282.4447; 7422031.4764];170.3789255
[5545287.9894; 7422029.5856];170.5833409
[5545290.6343; 7422026.2];171.3575846
[5545289.4342; 7422022.2809];172.6112749
[5545287.0497; 7422018.1151];173.0933644
[5545284.975; 7422013.8688];172.9234207
[5545283.7336; 7422009.6821];172.7283004
[5545283.2406; 7422005.4603];172.6300567
[5545282.187999999; 7422001.1388];172.3189595
[5545281.7833; 7421996.8067];172.1913466
[5545280.5101; 7421992.3505];172.1044955
[5545279.3846; 7421987.7157];171.988
[5545278.4484; 7421982.9153];171.9169
[5545277.2777; 7421978.1609];173.205985
[5545277.0672; 7421973.5691];174.2281158
[5545275.6475; 7421968.9999];174.0426312
[5545275.0862; 7421964.5132];175.0419951
[5545274.4589; 7421959.9536];174.4575158
[5545273.6519; 7421955.3663];174.4283312
[5545271.7329; 7421950.89];173.7345389
[5545269.3332; 7421946.6231];175.1241721
[5545267.1385; 7421942.2231];175.3002818
[5545264.9887; 7421937.6301];185.6655717
[5545263.0849; 7421932.6074];185.7296757
[5545261.3664; 7421927.6899];185.6489923
[5545258.2441; 7421925.2353];185.574636
[5545254.5538; 7421923.9716];185.5424
[5545251.4923; 7421921.0797];185.250436
[5545248.8495; 7421917.5371];184.9486397
[5545245.9075; 7421914.2746];184.705204
[5545242.4088; 7421911.8166];184.4713
[5545238.8851; 7421909.4798];184.2563486
[5545236.1212; 7421906.2224];183.8661486
[5545233.094; 7421903.1869];183.4187437
[5545229.8194; 7421900.624];183.1104923
[5545226.2108; 7421898.8265];182.7895166
[5545222.2666; 7421897.4234];182.2997437
[5545217.9927; 7421896.0183];181.8723126
[5545214.1731; 7421893.3986];181.4236077
[5545211.149; 7421889.9014];181.1893514
[5545209.4873; 7421885.8298];181.0999077
[5545206.8438; 7421882.4282];180.821604
[5545204.0311; 7421879.993];180.5509206
[5545200.8811; 7421878.0366];179.9600757
[5545197.2261; 7421876.8506];179.6359794
[5545193.501; 7421875.9513];179.230396
[5545189.6761; 7421874.5223];178.0779769
[5545185.7208; 7421873.3805];178.3542486
[5545182.8375; 7421874.6044];179.1219437
[5545183.0367; 7421877.1218];179.0753757
[5545182.9992; 7421880.4757];179.0049757
[5545181.7838; 7421883.4754];178.1137049
[5545181.0963; 7421887.6657];174.3880595
[5545182.0099; 7421892.344];171.777064
[5545183.8723; 7421897.1119];170.6510126
[5545185.12; 7421901.5116];169.5477741
[5545184.2428; 7421906.1388];168.2947332
[5545183.492000001; 7421911.2492];168.7886255
[5545182.3849; 7421916.0076];169.0193206
[5545180.0704; 7421919.5979];168.2455769
[5545178.3426; 7421924.1717];168.0058332
[5545178.4453; 7421929.3701];168.5887409
[5545180.6666; 7421934.5183];168.6092895
[5545183.2661; 7421940.1087];168.2144
[5545182.2877; 7421945.0618];168.432764
[5545179.8264; 7421948.9137];168.9245486
[5545177.7763; 7421953.4598];172.4789101
[5545175.6489; 7421958.1081];177.5418283
[5545175.2115; 7421963.4085];182.2628397
[5545175.8144; 7421969.1026];183.8809806
[5545175.1302; 7421974.6185];183.3321526
[5545173.2942; 7421979.4646];186.2604846
[5545170.6927; 7421983.7527];186.5691166
[5545168.1104; 7421988.1573];187.362904
[5545165.8242; 7421992.9606];190.3979603
[5545164.4361; 7421998.3696];193.266276
[5545163.5294; 7422004.0753];193.525404
[5545162.5331; 7422009.8579];194.2481797
[5545160.0152; 7422014.3046];194.752452
[5545157.4552; 7422018.6907];195.4027877
[5545155.7831; 7422023.7144];195.77224
[5545155.7267; 7422029.0599];196.081792
[5545155.3585; 7422034.5983];196.167872
[5545152.5945; 7422038.9779];196.358196
[5545148.7899; 7422040.8106];196.622132
[5545145.1; 7422043.5002];196.68764
[5545143.7295; 7422047.6127];195.3804477
[5545141.5391; 7422051.6718];188.1611486
[5545137.7359; 7422053.874];188.0253846
[5545133.4132; 7422053.6746];188.81198
[5545130.353999999; 7422052.0866];191.0008
[5545128.8331; 7422051.1616];192.3647557
[5545127.8164; 7422050.5883];193.552192
[5545127.2294; 7422050.007];194.0722157
[5545127.0634; 7422049.9022];194.1703797
[5545126.836; 7422049.8482];194.103576
[5545126.9776; 7422049.9669];194.17432
[5545127.1839; 7422050.039];194.225796
[5545126.9943; 7422049.7767];194.348548
[5545126.8248; 7422049.7015];196.351528
[5545126.9327; 7422049.8011];196.310424
[5545127.0044; 7422049.7404];196.088108
[5545127.0783; 7422049.8136];195.818596
[5545127.7833; 7422049.9925];194.112876
[5545128.5269; 7422050.0347];193.7793157
[5545129.3134; 7422050.2437];193.388572
[5545130.0689; 7422050.4743];192.7401237
[5545130.6328; 7422050.7788];192.277084
[5545130.8181; 7422051.1552];191.9462083
[5545130.7525; 7422051.5045];191.5366283
[5545130.771000001; 7422051.756];190.975932
[5545130.6195; 7422051.7472];190.8100397
[5545130.6947; 7422051.5651];191.0487443
[5545130.9738; 7422051.5261];191.041596
[5545131.4112; 7422051.5753];191.057636
[5545131.9725; 7422051.8021];190.990036
[5545132.5933; 7422052.2204];190.4182603
[5545133.1963; 7422052.8256];189.970384
[5545133.7067; 7422053.688999999];189.5401763
[5545134.1762; 7422054.9584];189.5254763
[5545134.6066; 7422056.3636];189.5241763
[5545134.9712; 7422057.8236];189.5375763
[5545135.2933; 7422059.1637];189.5243763
[5545135.5274; 7422060.3263];189.5503763
[5545135.7182; 7422061.3171];189.5269763
[5545135.8692; 7422062.1661];189.5318763
[5545136.0103; 7422062.8642];189.5104763
[5545136.3743; 7422063.6466];189.5341763
[5545136.6674; 7422064.3314];176.5241255
[5545136.9044; 7422064.9222];175.5997874
[5545137.1103; 7422065.4074];175.5024231
[5545137.2625; 7422065.7863];175.4668951
[5545137.386; 7422066.068];175.3682154
[5545137.4779; 7422066.2822];175.4877409
[5545137.5552; 7422066.2371];175.3712437
[5545137.9131; 7422066.1202];175.5015591
[5545138.5048; 7422066.2166];175.3762591
[5545139.0004; 7422066.3229];175.1991563
[5545139.3695; 7422066.3994];175.2256769
[5545139.7395; 7422066.4632];174.8791004
[5545140.0597; 7422066.5204];174.8951955
[5545140.2752; 7422066.3979];174.8946644
[5545140.2206; 7422065.6359];175.086564
[5545140.5232; 7422064.8293];175.2149409
[5545141.0282; 7422063.857000001];175.2577563
[5545141.8922; 7422063.2291];175.1804081
[5545142.911; 7422062.9265];175.2561004
[5545143.8389; 7422062.8979];175.3958518
[5545144.6981; 7422062.8386];175.1982409
[5545145.5689; 7422062.6117];175.0761389
[5545146.4046; 7422062.4198];175.1045595
[5545147.2649; 7422062.2954];175.0567081
[5545148.8344; 7422062.1416];174.572585
[5545149.7009; 7422062.168];174.5480749
[5545150.5737; 7422062.1718];174.3870749
[5545151.3394; 7422062.2005];174.3934207
[5545152.0927; 7422062.2328];174.4217312
[5545152.9428; 7422061.1784];174.6525518
[5545154.7185; 7422060.2528];174.8441441
[5545156.3712; 7422060.8268];175.1668955
[5545157.8675; 7422061.4841];175.4445207
[5545159.2572; 7422062.1416];175.6919389
[5545160.7521; 7422062.7328];176.1103389
[5545162.7341; 7422063.7029];176.2613389
[5545165.8337; 7422064.9506];176.7811032
[5545169.4372; 7422065.9608];176.311985
[5545173.1196; 7422066.9624];176.8479644
[5545177.3283; 7422067.7516];176.4046409
[5545183.2456; 7422069.1128];168.3388283
[5545190.1452; 7422070.0166];169.3925458
[5545194.3591; 7422069.539];172.1357563
[5545198.6948; 7422069.3264];172.0261563
[5545202.9163; 7422070.0363];172.0209972
[5545206.932; 7422071.232999999];171.8365255
[5545210.667; 7422073.0017];171.8212535
[5545214.2935; 7422074.9594];171.8811049
[5545217.6567; 7422077.0443];172.0529672
[5545220.9231; 7422079.142999999];171.7719381
[5545224.2759; 7422080.7635];171.9259458
[5545227.9456; 7422081.84];171.9576126
[5545231.9268; 7422082.6078];172.0830741
[5545235.9178; 7422083.0503];172.1077798
[5545239.719; 7422082.9924];172.0640846
[5545242.3419; 7422081.478999999];171.6842458
[5545245.8669; 7422080.4389];171.8413332
[5545249.9805; 7422080.6113];172.0263798
[5545254.2136; 7422081.2235];171.9798486
[5545258.3259; 7422082.3684];172.0069283
[5545262.4071; 7422083.3704];172.1576255
[5545266.4506; 7422084.5018];172.3582972
[5545270.5136; 7422085.7223];172.2714207
[5545274.8991; 7422086.874];173.6919441
[5545279.219; 7422086.9582];175.884136
[5545282.3019; 7422085.9521];174.5805955
[5545284.4729; 7422084.5913];173.7613955
[5545287.0167; 7422082.9991];173.5359364
[5545288.7376; 7422080.6175];173.0972644
[5545289.9039; 7422077.8642];172.3861032
[5545291.0134; 7422075.0193];171.9976
[5545291.9199; 7422072.0523];171.9857381
[5545292.7207; 7422068.977999999];171.8488615
[5545293.2431; 7422065.856000001];171.7974049
[5545293.0523; 7422062.1498];171.7309049
[5545294.2797; 7422058.5797];171.8046535
[5545296.4883; 7422055.6107];171.7942206
[5545298.2942; 7422052.9599];171.6524255
[5545300.3794; 7422050.7493];171.5828486
[5545301.4266; 7422047.8984];171.5196381
[5545303.2226; 7422044.7234];171.4435923
[5545305.2081; 7422041.1536];171.3171255
[5545307.3392; 7422037.6704];171.2027458
[5545309.261; 7422034.0474];170.9643101
[5545310.4107; 7422030.286];170.7960692
[5545310.3048; 7422025.7581];170.8154409
[5545312.6096; 7422021.6663];170.915464
[5545316.0269; 7422018.3881];171.2127409
[5545320.337; 7422016.3423];171.4706818
[5545324.8972; 7422015.2783];171.8686535
[5545329.344; 7422013.9493];171.7442972
[5545333.0779; 7422011.6726];171.5656409
[5545335.7658; 7422008.6328];171.4102178
[5545337.3094; 7422005.1462];171.1989972
[5545338.4917; 7422001.5632];171.0196563
[5545339.6089; 7421998.012];170.9277206
[5545340.4082; 7421994.6269];170.9198818
[5545340.1953; 7421991.1332];170.8647178
[5545340.043; 7421987.76];170.859064
[5545339.7425; 7421984.6182];171.3116255
[5545338.1415; 7421981.8785];171.572064
[5545336.345; 7421978.6519];170.9887846
[5545337.0894; 7421975.3172];171.4616332
[5545339.0494; 7421971.9708];171.3599895
[5545341.9698; 7421968.9081];170.9204895
[5545345.0249; 7421966.0202];171.2667741
[5545348.1569; 7421963.2372];171.4929255
[5545351.5263; 7421960.3686];171.0925178
[5545353.7738; 7421957.2976];170.9918101
[5545354.8618; 7421954.1963];170.9619126
[5545355.3704; 7421950.9436];170.7383126
[5545355.4798; 7421947.4332];171.1373895
[5545355.0383; 7421944.0762];171.5390486
[5545354.0453; 7421941.5254];171.7112895
[5545352.9727; 7421939.7165];171.2096126
[5545352.2068; 7421938.207];171.0136846
[5545350.9953; 7421936.727999999];171.0220769
[5545349.6864; 7421935.353999999];170.9845535
[5545348.7126; 7421933.9158];170.8916846
[5545347.989; 7421932.6031];170.8272206
[5545346.4462; 7421931.8923];170.8425535
[5545344.6611; 7421930.5105];170.6534283
[5545343.0878; 7421928.1323];170.7735332
[5545308.3114; 7422008.509];170.7977332
[5545339.1401; 7421923.2269];-129.2240437
[5545336.7234; 7421920.7757];170.7012409
[5545334.3267; 7421918.0839];170.7546535
[5545331.8736; 7421915.1078];170.9255535
[5545328.9421; 7421912.6335];170.8576972
[5545326.1046; 7421910.2621];170.4962741
[5545323.2729; 7421908.0347];170.4287206
[5545320.5112; 7421906.0109];170.0656178
[5545317.5082; 7421903.8634];169.8226049
[5545314.3086; 7421901.3556];169.7799255
[5545310.6831; 7421899.8315];169.8230101
[5545307.1372; 7421899.5818];169.976564
[5545303.8246; 7421899.9366];170.0226692
[5545300.4049; 7421899.9528];170.1091126
[5545297.3496; 7421898.2084];169.9510769
[5545294.4246; 7421895.8772];169.7987126
[5545291.6329; 7421893.285];169.6996923
[5545288.6391; 7421890.9094];169.7105332
[5545285.4353; 7421889.0434];169.9622178
[5545282.262; 7421887.5595];169.9305332
[5545278.9175; 7421886.701];169.9459846
[5545275.8147; 7421887.2121];169.7489535
[5545272.8618; 7421888.356000001];169.5899535
[5545269.8093; 7421889.0934];169.5476381
[5545266.9274; 7421890.0509];169.6369818
[5545263.9439; 7421891.2234];169.5980535
[5545261.3048; 7421891.9628];169.5773692
[5545259.2143; 7421892.8657];169.7370535
[5545257.8481; 7421894.6455];170.4735409
[5545256.039; 7421897.5769];171.5387206
[5545253.765; 7421898.7354];171.5524769
[5545252.0061; 7421897.6128];170.9757409
[5545249.9363; 7421896.0137];171.6246563
[5545248.4183; 7421893.4836];171.8037692
[5545246.8882; 7421890.8317];171.9319283
[5545245.7105; 7421887.6071];171.9438741
[5545244.8127; 7421883.7425];171.7648846
[5545243.4832; 7421880.1611];171.0684895
[5545241.2588; 7421877.9831];170.6762
[5545238.7197; 7421876.932999999];171.1193101
[5545236.1291; 7421876.5517];170.971464
[5545233.8083; 7421876.2106];171.0509
[5545231.5893; 7421876.2499];171.9562692
[5545229.176; 7421876.515];171.8972
[5545226.5642; 7421876.0999];171.7206972
[5545223.4786; 7421875.0337];172.2240595
[5545220.2325; 7421873.3946];172.3532158
[5545216.8371; 7421871.2601];172.4527081
[5545213.4767; 7421868.8884];173.2107567
[5545209.9945; 7421866.9565];172.1637441
[5545206.6102; 7421864.774];172.041664
[5545203.4493; 7421862.2868];171.8137895
[5545200.0688; 7421860.2332];171.4899332
[5545196.3269; 7421858.924];169.9355283
[5545192.6764; 7421858.2826];169.6525255
[5545189.8408; 7421859.1037];170.1852818
[5545186.7919; 7421860.7027];170.4869255
[5545183.1083; 7421862.1387];170.5033692
[5545180.1108; 7421864.4681];172.3724207
[5545178.6172; 7421867.2462];175.0805875
[5545177.8748; 7421870.2009];177.8566951
[5545176.5023; 7421873.2109];178.321836
[5545174.1963; 7421876.2242];178.4881757
[5545171.6007; 7421879.1509];178.4650923
[5545169.0801; 7421882.1252];178.2652409
[5545166.9424; 7421885.3857];176.9039717
[5545165.5234; 7421889.0259];174.8527466
[5545164.7799; 7421892.9122];171.047764
[5545163.8186; 7421896.5942];170.4676923
[5545163.2348; 7421900.5489];169.4358178
[5545162.573; 7421904.475];168.8174615
[5545161.174; 7421908.1891];168.5678846
[5545160.0738; 7421912.1074];168.6947535
[5545158.663; 7421915.7583];168.4085818
[5545157.1784; 7421919.4818];168.1477049
[5545156.0846; 7421923.4434];168.0959895
[5545154.7587; 7421927.4407];167.5219615
[5545153.0315; 7421931.4627];168.6150923
[5545151.5269; 7421935.4633];169.7865846
[5545150.5761; 7421939.516];171.871864
[5545149.9607; 7421943.6685];174.4563441
[5545149.3729; 7421947.8225];176.2211563
[5545148.4673; 7421951.7164];178.0929563
[5545148.1631; 7421955.9532];180.9257563
[5545149.188999999; 7421960.4577];181.559204
[5545150.0036; 7421964.8028];181.3903
[5545151.0476; 7421969.0304];181.1298794
[5545151.5766; 7421973.737000001];180.9638437
[5545151.4284; 7421978.3199];181.336596
[5545150.6164; 7421982.6746];183.2501883
[5545151.8978; 7421987.1187];187.0090717
[5545154.3704; 7421990.9063];189.0269
[5545157.8819; 7421992.5783];194.471028
[5545161.7686; 7421995.2826];194.2855397
[5545163.4567; 7421998.8428];193.27156
[5545165.0255; 7422002.76];193.391676
[5545165.4962; 7422006.5547];193.4815157
[5545165.0221; 7422010.385];193.798312
[5545164.0905; 7422014.3928];194.1045157
[5545162.5489; 7422018.1619];194.4967
[5545161.7515; 7422022.2331];195.084236
[5545161.5753; 7422026.2379];195.2535237
[5545160.8519; 7422030.1488];195.605172
[5545159.4461; 7422033.5235];195.772376
[5545157.7236; 7422036.6103];195.786208
[5545156.2238; 7422039.8933];195.95526
[5545154.6731; 7422043.0756];195.83528
[5545152.5341; 7422045.7933];194.5280637
[5545149.672; 7422048.4467];192.9289397
[5545146.1862; 7422050.4445];192.34808
[5545142.4902; 7422052.8335];186.7820283
[5545138.7041; 7422054.6399];187.048668
[5545136.1287; 7422054.5085];186.9082923
[5545134.7795; 7422053.6583];187.2406283
[5545133.4738; 7422052.9017];188.674296
[5545132.845; 7422051.0803];189.6667043
[5545132.0359; 7422048.9469];191.021532
[5545131.0522; 7422046.9311];192.8705763
[5545130.2167; 7422046.0152];194.347368
[5545130.1642; 7422046.0845];196.62542
[5545130.2006; 7422046.0776];196.675332
[5545130.24; 7422046.1748];196.760572
[5545130.1213; 7422046.2951];196.746648
[5545129.9061; 7422045.9147];196.652724
[5545129.8484; 7422045.6861];197.102068
[5545129.7958; 7422045.597999999];197.162064
[5545160.0522; 7422050.4860000005];197.007964
[5545163.0463; 7422046.4353];173.9949207
[5545166.4634; 7422042.7409];173.6890441
[5545169.7293; 7422039.6411];173.9601004
[5545171.7445; 7422035.6338];174.9582749
[5545173.1523; 7422031.0898];176.2039717
[5545173.904; 7422026.4837];177.1014283
[5545173.8663; 7422021.7685];185.8457
[5545174.172; 7422016.8026];194.660804
[5545172.5228; 7422013.1931];194.5388
[5545169.5373; 7422005.2045];194.043512
[5545167.998; 7422001.4608];193.527504
[5545164.467; 7421998.6813];193.217124
[5545161.8592; 7421990.084];193.302148
[5545161.7661; 7421985.3397];189.790452
[5545160.4426; 7421980.8338];186.7169757
[5545155.1006; 7421974.3457];183.1694757
[5545151.0533; 7421971.8478];181.3918806
[5545146.402000001; 7421972.5641];181.181864
[5545142.0604; 7421971.7866];181.1376
[5545138.8854; 7421968.7141];181.0827437
[5545135.6813; 7421965.5232];181.2553206
[5545131.8568; 7421963.3888];181.6623603
[5545128.9064; 7421961.7979];182.488404
[5545126.4736; 7421961.7356];183.9919923
[5545123.9496; 7421963.2461];186.8053243
[5545121.3845; 7421963.265];187.6273883
[5545118.7208; 7421962.2977];188.3966923
[5545119.1937; 7421960.8019];190.082484
[5545123.5652; 7421954.9166];190.2095
[5545126.9667; 7421952.9472];184.5663
[5545130.6966; 7421950.1175];182.723704
[5545130.9101; 7421948.175];182.1288563
[5545128.6214; 7421946.2763];182.0107283
[5545125.4811; 7421944.2018];182.0101397
[5545121.5181; 7421944.6581];182.2587206
[5545116.8221; 7421945.329];182.559464
[5545112.6328; 7421946.7888];184.5047397
[5545109.6404; 7421949.9231];187.1506206
[5545106.405; 7421951.5039];188.4292883
[5545101.5318; 7421953.2074];188.4977243
[5545100.1157; 7421951.3749];189.5488206
[5545099.2872; 7421947.6909];189.6689443
[5545099.0308; 7421943.1973];187.9310603
[5545100.1866; 7421938.3588];186.6614243
[5545101.344; 7421933.3245];185.7030757
[5545099.7439; 7421929.7661];180.1911757
[5545099.6962; 7421925.8645];177.7378206
[5545101.255; 7421921.6846];176.4944514
[5545103.6225; 7421917.32];173.0765955
[5545105.0879; 7421912.8199];170.0528126
[5545103.8165; 7421909.9489];167.9609332
[5545103.8073; 7421906.2789];167.2131692
[5545105.6141; 7421902.6154];167.2478535
[5545109.6528; 7421900.6572];167.1456769
[5545113.0113; 7421897.3192];167.2106486
[5545114.6636; 7421892.8742];167.3638972
[5545114.2521; 7421887.1795];167.4014486
[5545116.1875; 7421881.8651];167.2969846
[5545120.0087; 7421879.0363];167.9634972
[5545125.1765; 7421877.3928];168.9729895
[5545131.5167; 7421876.5934];170.0621818
[5545136.8915; 7421873.6294];171.2788563
[5545140.0043; 7421870.4132];175.0981389
[5545138.7904; 7421867.607999999];175.9448126
[5545140.6018; 7421863.7889];175.9128794
[5545144.9265; 7421862.1967];175.8678308
[5545150.3019; 7421862.7037];176.0015231
[5545155.6123; 7421864.4443];176.3501
[5545160.5643; 7421867.6085];176.7689874
[5545165.5966; 7421871.4142];177.1335486
[5545171.3537; 7421872.8672];177.7794283
[5545177.4047; 7421869.7632];178.3857206
[5545179.3514; 7421871.1286];178.3393308
[5545182.6195; 7421874.312999999];178.4081117
[5545185.8208; 7421880.084];178.806332
[5545186.2566; 7421886.8251];178.9685154
[5545183.7065; 7421892.0313];177.7425769
[5545182.3399; 7421898.049];172.4104441
[5545185.0059; 7421902.7042];168.7278049
